NAME,ADDRESS,CITY,STATE,ZIP,PHONE,URL,Cuisines,Rating
95 Cordova,95 Cordova Street,Saint Augustine,FL,32084,(904)810-6810,95cordova.com,Fine Dining ,5
95 Cordova,95 Cordova St,St Augustine,FL,32084,(904) 810-6810,95cordova.com,Fine Dining ,5
A   A Bar-B-Q,736 East Hathaway Avenue,Bronson,FL,32621,(352)486-4126,aabarbq.com,Barbecue Bbq,5
A   A Bar-B-Q,736 E Hathaway Ave,Bronson,FL,32621,(352) 486-4126,aabarbq.com,Barbecue Bbq,3
A   A Soul Food Restaurant,1329 North Mlk J,Clearwater,FL,33755,(727)466-6442,aasoulfoodrestaurant.com,American,2
A   B Hotdogs,1322 North 14th Street,Leesburg,FL,34748,(352)315-0995,abhotdogs.com,American,1
A   B Lobster House,700 Front Street Suite 101,Key West,FL,33040,(305)294-5880,ablobsterhouse.com,American,4
A   B Soul Food,104 Northeast Waldo Road,Gainesville,FL,32641,(352)335-5446,absoulfood.com,American,3
A   B Soul Food,104 NE Waldo Rd,Gainesville,FL,32641,(352) 335-5446,absoulfood.com,American,2
A   C Italian Pork Store,1524 Southeast 14th Street,Cape Coral,FL,33990,(239)772-1900,acitalianporkstore.com,FastFood ,2
A   E Jerk Grill,139 North John Sims Parkway,Valparaiso,FL,32580,(850)678-5717,aejerkgrill.com,Bar   Grill ,3
A   E Jerk Grill,139 N John Sims Pky,Valparaiso,FL,32580,(850) 678-5717,aejerkgrill.com,Bar   Grill ,5
A   G Diner,3118 South University Drive,Miramar,FL,33025,(954)435-2225,agdiner.com,American,5
A   G Restaurant,1520 S Combee Rd,Lakeland,FL,33801,(863) 665-5261,agrestaurant.com,American,2
A   G Restaurant,1174 Havendale Blvd NW,Winter Haven,FL,33881,(863) 292-8646,agrestaurant.com,American,2
A   J Fish Market,2106 Northeast 123rd Street,North Miami,FL,33181,(305)895-2108,ajfishmarket.com,Kosher ,5
A   J Fish Market,2106 NE 123rd St,Miami,FL,33181,(305) 895-2108,ajfishmarket.com,Kosher ,4
A   N Italian Deli,17956 USHighway 19 North,Clearwater,FL,33764,(727)531-6371,anitaliandeli.com,Deli Sandwich,2
A   P Grocery   Take Out,2469 Pembroke Rd,Hollywood,FL,33020,(954) 923-6725,apgrocerytakeout.com,American,1
A   Pizza Stop Incorporated,8242 Wiles Rd,Coral Springs,FL,33067,(954) 346-6240,apizzastopincorporated.com,Pizza ,5
A   R Food Meat Market,516 Se 47th Ter,Cape Coral,FL,33904,(239)540-8183,arfoodmeatmarket.com,FastFood ,4
A   S Catering,9074 5th Ave,Jacksonville,FL,32208,(904) 924-2287,ascatering.com,American,5
A   S Meat and Deli Warehouse,8425 West Commercial Boulevard,Tamarac,FL,33351,(954)718-7066,asmeatanddeliwarehouse.com,Delicatessens Retail,4
A   S Pizza Stop Inc,8242 Wiles Road,Coral Springs,FL,33067,(954)344-4900,aspizzastopinc.com,Pizza ,2
A   S Pizza Stop Incorporated,8242 Wiles Rd,Coral Springs,FL,33067,(954) 344-4900,aspizzastopincorporated.com,Pizza ,5
A   W All American Food,1700 W International Speedway,Daytona Beach,FL,32114,(386) 254-1631,awallamericanfood.com,American ,3
A   W All American Foods,8015 Citrus Park Town Cen,Tampa,FL,33625,(813)926-8839,awallamericanfoods.com,FastFood ,5
A   W All-American Food,1707 E Fowler Ave,Tampa,FL,33612,(813) 977-0914,awallamericanfood.com,American,2
A   W Family Restaurant,2615 W Brandon Blvd Ste 515,Brandon,FL,33511,(813) 684-8266,awfamilyrestaurant.com,American ,5
A   W Family Restaurant,5711 W. Irlo Bronson Hwy.,Kissimmee,FL,34746,(407) 396-4222,awfamilyrestaurant.com,FastFood ,4
A   W Family Restaurant,5770 W Irlo Bronson Meml Hwy,Kissimmee,FL,34746,(407) 397-2266,awfamilyrestaurant.com,American ,3
A   W Family Restaurant,400 S Orange Blossom Trl,Orlando,FL,32805,(407) 481-8911,awfamilyrestaurant.com,American ,5
A   W Family Restaurant,8001 S Orange Blossom Trl #956,Orlando,FL,32809,(407) 857-4167,awfamilyrestaurant.com,American ,2
A   W Family Restaurant,8200 Vineland Ave,Orlando,FL,32821,(407) 239-9930,awfamilyrestaurant.com,American ,1
A   W Family Restaurant,7299 Park Blvd,Pinellas Park,FL,33781,(727) 544-3831,awfamilyrestaurant.com,American ,3
A   W Family Restaurant,5300 Clark Rd,Sarasota,FL,34233,(941) 923-1162,awfamilyrestaurant.com,American ,1
A   W Family Restaurant,2440 Commercial Way,Spring Hill,FL,34606,(352) 688-4428,awfamilyrestaurant.com,American ,5
A   W Family Restaurant,10300 W Commercial Blvd,Sunrise,FL,33351,(954) 748-4997,awfamilyrestaurant.com,American ,4
A   W Family Restaurant,8015 Citrus Park Town Ctr Mall,Tampa,FL,33625,(813) 926-8839,awfamilyrestaurant.com,American ,4
A   W Kfc Express,3100 Southwest College Road # 202-6,Ocala,FL,34474,(352)873-2773,awkfcexpress.com,FastFood ,3
A   W Long John Silver,2440 Commercial Way,Spring Hill,FL,34606,(352)688-4428,awlongjohnsilver.com,FastFood  ,4
A   W Long John Silver's,7299 Park Boulevard,Pinellas Park,FL,33781,(727)544-3831,awlongjohnsilvers.com,FastFood  ,2
A   W Restaurant,914 Saxon Blvd,Orange City,FL,32763,(386) 851-0640,awrestaurant.com,American,3
A   W Restaurant,700 S Orange Blossom Trl,Orlando,FL,32805,(407) 481-8911,awrestaurant.com,American,5
A   W Restaurant,2620 E Highway 50,Clermont,FL,34711,(352) 536-9425,awrestaurant.com,American,1
A   W Restaurant,2082 Us-92 W,Auburndale,FL,33823,(863) 967-2769,awrestaurant.com,American,5
A   W Restaurant,8803 Us Highway 301 N,Parrish,FL,34219,(941) 776-9919,awrestaurant.com,American,3
A   W Root Beer at Old Town,5770 West Irlo Bronson Memoria,Kissimmee,FL,34746,(407)397-2266,awrootbeeratoldtown.com,FastFood  ,4
A   W Root Beer at Orlando Premium Outlets,8200 Vineland Avenue,Orlando,FL,32821,(407)239-9930,awrootbeeratorlandopremiumoutlets.com,FastFood  ,5
A   W Root Beer Fast-Food  Restaurant,901 USHighway 27 North,Sebring,FL,33870,(863)385-2722,awrootbeerfastfoodrestaurant.com,FastFood ,5
A   W Root Beer Fast-Food  Restaurant,901 U.S. 27,Sebring,FL,33870,(863) 385-2722,awrootbeerfastfoodrestaurant.com,FastFood ,5
A 1 Subs,1179 S Federal Hwy,Boca Raton,FL,33432,(561) 392-9883,a1subs.com,Deli ,2
A 1A Ale Works,1 King Street Suite A101,Saint Augustine,FL,32084,(904)829-2977,a1aaleworks.com,Seafood,1
A 1A Ale Works,5 King St,St Augustine,FL,32084,(904) 829-2977,a1aaleworks.com,Seafood,5
A and W Root Beer,5250 International Drive,Orlando,FL,32819,(407)248-1540,aandwrootbeer.com,American,5
A B C Pizza,2010 Southeast USHighway 19,Crystal River,FL,34429,(352)795-1046,abcpizza.com,Pizza ,2
A B C Pizza,37941 Heather Place,Dade City,FL,33525,(352)567-1414,abcpizza.com,Pizza,4
A Better Cheesecake,2519 N Mcmullen Booth Rd Ste 507,Clearwater,FL,33761,(727) 725-2295,abettercheesecake.com,Desserts ,4
A Better House,3433 NW 44th Street # 101,Fort Lauderdale,FL,33308,(954) 677-3463,abetterhouse.com,American,1
A Bit of Boston,1939 Tamiami Trail South,Venice,FL,34293,(941)496-4587,abitofboston.com,American,5
A Bit of Germany,916 Patricia Ave,Dunedin,FL,34698,(727) 734-9890,abitofgermany.com,German ,1
A Bountiful Basket Bakery and Eatery,2510 Miccosukee Road,Tallahassee,FL,32308,(850)224-5553,abountifulbasketbakeryandeatery.com,Bakeries,5
A Catered Affair by Gwen,2642 Rosselle Street,Jacksonville,FL,32204,(904)387-0083,acateredaffairbygwen.com,American,3
A Catering Affair by JoAnna,7767 Terrace Rd,Lake Worth,FL,33462,(561)533-3651,acateringaffairbyjoanna.com,FastFood ,5
A Chefs Place,3045 N Federal Hwy Ste 38,Fort Lauderdale,FL,33306,(954) 567-9798,achefsplace.com,American,3
A Corner of England,130 Beach Drive Northeast,Saint Petersburg,FL,33701,(727)896-5400,acornerofengland.com,American,2
A Corner of England,130 Beach Dr NE,St Petersburg,FL,33701,(727) 896-5400,acornerofengland.com,American,5
A E G Trading CO Inc,1661 Egret Road,Homestead,FL,33035,(305)246-8877,aegtradingcoinc.com,Seafood,4
A F Management Incorporated,10150 SW 118TH Ter,Miami,FL,33176,(305) 234-9911,afmanagementincorporated.com,American,5
A Family Affair Restaurant,1018 New York Avenue,Saint Cloud,FL,34769,(407)891-7770,afamilyaffairrestaurant.com,American,4
A Family Affair Restaurant,1018 New York Ave,St Cloud,FL,34769,(407) 891-7770,afamilyaffairrestaurant.com,American,5
A Fish Called Avalon,700 Ocean Drive,Miami Beach,FL,33139,(305)532-1727,afishcalledavalon.com,Seafood,4
A Fusion Affair,2874 S Sanford Ave,Sanford,FL,32773,(407) 227-3540,afusionaffair.com,American,1
A Gourmet Occasion,400 South Jefferson Street,Pensacola,FL,32502,(850)439-6545,agourmetoccasion.com,American,4
A Gourmet Occasion,400 S Jefferson St,Pensacola,FL,32502,(850) 439-6545,agourmetoccasion.com,American,5
A Gourmet Occasion Catering,351 West Avenuery Street,Pensacola,FL,32501,(850)438-9473,agourmetoccasioncatering.com,FastFood ,3
A Gourmet Occasion Catering,351 W Avery St,Pensacola,FL,32501,(850) 438-9473,agourmetoccasioncatering.com,FastFood ,5
A Healthy Chef Creations,1435 Howell Branch Rd.,Winter Park,FL,32789,(407) 339-2433,ahealthychefcreations.com,American,1
A Hood And Duct Degreaser,1012 W. Las Olas Blvd,Fort Lauderdale,FL,33312,(954)701-1103,ahoodandductdegreaser.com,American,1
A J   R T's Grill,5939 Us Highway 19,New Port Richey,FL,34652,(727) 849-7738,ajrtsgrill.com,Bar   Grill ,2
A J Catfish Seafood   Pasta,8751 Himes Ave N,Tampa,FL,33614,(813)932-3474,ajcatfishseafoodpasta.com,Italian ,4
A J Catfish Seafood   Pasta,8751 N Himes Ave,Tampa,FL,33614,(813) 932-3474,ajcatfishseafoodpasta.com,Seafood,2
A J Chicken   Things,203 East Jefferson Street,Quincy,FL,32351,(850)627-0384,ajchickenthings.com,Wings,4
A J Chicken   Things,203 E Jefferson St,Quincy,FL,32351,(850) 627-0384,ajchickenthings.com,Wings,5
A J Petroleum,401 Us 27 N,Lake Placid,FL,33852,(863)465-7711,ajpetroleum.com,Delicatessens Retail,5
A J Petroleum,401 U.S. 27,Lake Placid,FL,33852,(863) 465-7711,ajpetroleum.com,Delicatessens Retail,5
A J'S Bar   Grill,10244 Atlantic Boulevard,Jacksonville,FL,32225,(904)805-9060,ajsbargrill.com,Italian,5
A J's Cafe,595 S Federal Hwy,Boca Raton,FL,33432,(561) 620-8977,ajscafe.com,Burger Coffee,3
A J'S Cafe,6274 Forest Hill Boulevard,West Palm Beach,FL,33415,(561)967-1775,ajscafe.com,Burger Coffee,1
A J'S Club Bimini,116 Harbor Boulevard,Destin,FL,32541,(850)837-1913,ajsclubbimini.com,Bar   Grill ,5
A J's Family Sports Restaurant,1252 Mariner Blvd,Brooksville,FL,34609,(352) 688-1371,ajsfamilysportsrestaurant.com,American,5
A J'S Family Sports Restaurant,1252 Mariner Boulevard,Spring Hill,FL,34609,(352)688-1371,ajsfamilysportsrestaurant.com,American,4
A J'S Pasta   Pies,3215 South USHighway 1,Fort Pierce,FL,34982,(772)466-2525,ajspastapies.com,Pizza ,1
A J'S Pasta   Pies,3215 US-1,Fort Pierce,FL,34946,(772) 466-2525,ajspastapies.com,Pizza ,3
A J's Pizza,166 Marion Oaks Blvd  #2,Ocala,FL,34473,(352) 307-4433,ajspizza.com,Pizza,2
A J's Riverside Cafe on Park,630 Park St,Jacksonville,FL,32204,(904) 359-0035,ajsriversidecafeonpark.com,Burger Coffee,5
A J'S Seafood   Oyster Bar,116 Harbor Boulevard,Destin,FL,32541,(850)837-1913,ajsseafoodoysterbar.com,Seafood,2
A J's Sports Bar   Grill,7210 Ulmerton Rd Ste A,Largo,FL,33771,(727) 539-6760,ajssportsbargrill.com,Italian,4
A JAVA AND COMPANY;,8324 Barquero Court North,Jacksonville,FL,32217,(904) 443-7008,ajavaandcompany;.com,American,5
A Kelly Inc,10910 30th St N,Tampa,FL,33612,(813)975-9535,akellyinc.com,American,2
A Key Encounter Nature Theater,Clinton Square Marke,Key West,FL,33040,(305)292-2070,akeyencounternaturetheater.com,American,4
A La Carte Restaurant,103 W Indiana Ave,Deland,FL,32720,(386) 738-3223,alacarterestaurant.com,American,5
A LA Folie Cafe,516 Espanola Way,Miami Beach,FL,33139,(305)538-4484,alafoliecafe.com,Burger Coffee,1
A LA Mode by the Expo,336 8th Ave W,Palmetto,FL,34221,(941) 722-6974,alamodebytheexpo.com,American,5
A LA Mode Ice-Cream Parlor,336 8th Avenue West,Palmetto,FL,34221,(941)722-6974,alamodeicecreamparlor.com,IceCream   Frozen Yogurt ,3
A LA Mode Ice-Cream Parlour   Sandwich Shoppe,336 8th Avenue West,Palmetto,FL,34221,(941)722-6974,alamodeicecreamparloursandwichshoppe.com,IceCream   Frozen Yogurt ,4
A la Pasta Con Porcel,2701 Collins Ave,Miami,FL,33140,(305) 674-9090,alapastaconporcel.com,Argentinean    Italian ,1
A LA Turca Turkish Restaurant,2027 Hollywood Boulevard,Hollywood,FL,33020,(954)925-5900,alaturcaturkishrestaurant.com,American,5
A Little Bite Of Heaven,211 S Highway 29,Cantonment,FL,32533,(850)937-1544,alittlebiteofheaven.com,FastFood ,5
A Matter of Taste,14121 7th Street,Dade City,FL,33525,(352)567-5100,amatteroftaste.com,American,5
A N'Awlins Cafe,3801 Manhattan Ave S,Tampa,FL,33611,(813)805-7272,anawlinscafe.com,Cajun   Creole ,5
A N'Awlins Cafe,3801 S Manhattan Ave,Tampa,FL,33611,(813) 805-7272,anawlinscafe.com,Burger Coffee,5
A nS International Deli Inc,501 Stirling Rd,Dania,FL,33004,(954)925-5757,ansinternationaldeliinc.com,Delicatessens Retail,2
A nS International Deli Inc,501 Stirling Rd,Dania Beach,FL,33004,(954) 925-5757,ansinternationaldeliinc.com,Deli  Pizza  FastFood ,1
A NS International Deli Incorporated,501 Stirling Rd,Dania,FL,33004,(954) 925-5757,ansinternationaldeliincorporated.com,Deli ,1
A Piece of Cake,6824 NW 169TH St,Hialeah,FL,33015,(305) 558-9142,apieceofcake.com,Bakeries ,1
A Piece of Cake-Sarasota Incorporated,6609 Superior Ave,Sarasota,FL,34231,(941) 926-8194,apieceofcakesarasotaincorporated.com,Desserts ,3
A Pizza Best,3225 South John Young Parkway,Kissimmee,FL,34746,(407)944-4443,apizzabest.com,Pizza,5
A Pizza Lovers CO,1061 Northwest 36th Street,Miami,FL,33127,(305)635-7300,apizzaloversco.com,Pizza,2
A Pizza Place,4863 East Irlo Bronson Memoria,Saint Cloud,FL,34771,(407)892-5800,apizzaplace.com,Pizza,3
A Pizza Place,4863 E Irlo Bronson Mem Hwy,St Cloud,FL,34771,(407) 892-5800,apizzaplace.com,Pizza ,5
A Pizza Supreme,7796 Wiles Road,Coral Springs,FL,33067,(954)752-6310,apizzasupreme.com,Pizza,5
A Plus Bar-B-Q Incorporated,830 Palm Dr,Orlando,FL,32803,(407) 696-4455,aplusbarbqincorporated.com,Barbecue,4
A Pottery Cafe,13168 N Dale Mabry Hwy,Tampa,FL,33618,(813) 962-7757,apotterycafe.com,Burger Coffee,3
A Qui Me Quedo Cafeteria,6708 West Flagler Street,Miami,FL,33144,(305)262-6477,aquimequedocafeteria.com,Latin American ,5
A Red Lion Restaurant   Pub,1407 Gulf Blvd,Indian Rocks Bch,FL,33785,(727) 596-5411,aredlionrestaurantpub.com,Bar   Grill ,2
A S C Seafood Limited,6340 118th Avenue North,Saint Petersburg,FL,33701,(727)541-6896,ascseafoodlimited.com,Seafood,4
A S C Seafood Limited,6340 118th Ave N,Largo,FL,33773,(727) 541-6896,ascseafoodlimited.com,Seafood,3
A Scoop Above II,8686 131st St N,Seminole,FL,33776,(727)319-8757,ascoopaboveii.com,American,3
A Simple Sandwich,401 S Parsons Ave,Brandon,FL,33511,(813) 681-3354,asimplesandwich.com,Sandwich Shops,5
A Slice of Heaven Breadshop,8453 SW 132ND St,Miami,FL,33156,(305) 259-3999,asliceofheavenbreadshop.com,Bakery,5
A Slice of Heaven Incorporated,4944 Fruitville Rd,Sarasota,FL,34232,(941) 341-0038,asliceofheavenincorporated.com,American,2
A Slice of New York,14290 Tamiami Trail,North Port,FL,34287,(941)429-5100,asliceofnewyork.com,Pizza ,1
A Slice of New York,13212 E Colonial Dr Ste C1c,Orlando,FL,32826,(407) 249-9991,asliceofnewyork.com,Pizza ,1
A Slice of New York of Hunter's Creek,13851 South John Young Parkway,Orlando,FL,32837,(407)854-0064,asliceofnewyorkofhunterscreek.com,American,1
A Slice of New York Poinciana,888 Cypress Parkway,Kissimmee,FL,34759,(407)944-3330,asliceofnewyorkpoinciana.com,American,5
A Slice of New York-Hunter's,13851 S John Young Pkwy,Orlando,FL,32837,(407) 854-0064,asliceofnewyorkhunters.com,Pizza ,1
A Slice of the Big Apple,556 South Highway 27,Minneola,FL,34715,(352)242-2900,asliceofthebigapple.com,Pizza ,4
A Slice of the Big Apple,556 S Highway 27,Minneola,FL,34715,(352) 242-2900,asliceofthebigapple.com,Pizza ,2
A Special Touch Cakes,3153 5TH Ave N,St Petersburg,FL,33713,(727) 327-5725,aspecialtouchcakes.com,Bakeries ,1
A Sub Shack,4275 South Access Road # B,Englewood,FL,34224,(941)475-2882,asubshack.com,Sandwich,3
A Taste For Wine,241 Central Ave,St Petersburg,FL,33701,(727) 895-1623,atasteforwine.com,Wine,3
A Taste of Asia Restaurant,2880 34th Street North,Saint Petersburg,FL,33713,(727)522-6623,atasteofasiarestaurant.com,American,4
A Taste of Asia Restaurant,2880 34th St N,St Petersburg,FL,33713,(727) 522-6623,atasteofasiarestaurant.com,American,3
A Taste of Europe International Deli,2212 Gulf Gate Dr,Sarasota,FL,34231,(941) 921-9084,atasteofeuropeinternationaldeli.com,Deli ,1
A Taste of Grace Restaurant and Catering,935 Southeast Lincoln Avenue,Stuart,FL,34994,(772)283-4443,atasteofgracerestaurantandcatering.com,American,3
A Taste of Grace Restaurant and Catering,935 SE Lincoln Ave,Stuart,FL,34994,(772) 283-4443,atasteofgracerestaurantandcatering.com,American,4
A Taste of Italy,790 Southwest Federal Highway,Stuart,FL,34994,(772)221-2184,atasteofitaly.com,Italian,5
A Taste of Italy,790 SW Federal Hwy,Stuart,FL,34994,(772) 221-2184,atasteofitaly.com,Italian,3
A Taste of Lots of LOX Deli,9465 S Dixie Hwy,Miami,FL,33156,(305) 661-6218,atasteoflotsofloxdeli.com,Deli  Pizza  FastFood ,4
A Taste of Philly,6513 14th Street West,Bradenton,FL,34207,(941)756-5500,atasteofphilly.com,American,2
A Taste Of Sarasota,8201 South Tamiami Trl,Sarasota,FL,34238,(941)921-4618,atasteofsarasota.com,American,4
A Taste of Tokyo Incorporated,3505 Tarpon Woods Blvd Ste N410,Palm Harbor,FL,34685,(727) 787-6235,atasteoftokyoincorporated.com,Japanese ,1
A Thai Restaurant,6419 Stirling Road,Davie,FL,33314,(954)792-6220,athairestaurant.com,Thai,3
A Touch of Italy,7890 Summerlin Lakes Drive,Fort Myers,FL,33907,(239)482-8727,atouchofitaly.com,Delicatessens Retail,5
A Wing   A Prayer,314 S Navy Blvd  #A,Pensacola,FL,32507,(850) 457-9994,awingaprayer.com,Wings,3
A Yogurt Heaven,1476 Coral Ridge Drive,Coral Springs,FL,33071,(954)757-0046,ayogurtheaven.com,IceCream   Frozen Yogurt ,5
A-1,9690 State Road 72,Sarasota,FL,34241,(941)921-4446,a1.com,American,4
A-1 Bagels Incorporated,6913 Miramar Pkwy,Miramar,FL,33023,(954) 964-9843,a1bagelsincorporated.com,Bagels ,4
A-1 Kitchen   Exhaust Services,4601 Southwest 29th Terrace,Fort Lauderdale,FL,33312,(954)966-3105,a1kitchenexhaustservices.com,Restaurant ,1
A-1 Subs,1179 South Federal Highway,Boca Raton,FL,33432,(561)392-9883,a1subs.com,Sandwich,1
A-1 Thai Restaurant,1232 Royal Palm Beach Blv,Royal Palm Beach,FL,33411,(561)798-9897,a1thairestaurant.com,Thai,5
A-1 Thai Restaurant,2054 South Military Trail,West Palm Beach,FL,33415,(561)641-1515,a1thairestaurant.com,Thai,1
A-Neighborhood Bistro,1013 Highland Avenue Northeast,Largo,FL,33770,(727)585-7400,aneighborhoodbistro.com,Bistro,3
A-Okay Inspections Inc,117 Key Haven Road,Key West,FL,33040,(305)293-0324,aokayinspectionsinc.com,Truck Stops,5
A-one Food Center,5595 Pembroke Rd,Hollywood,FL,33021,(954)963-3542,aonefoodcenter.com,Sandwich Shops,2
A-Z Grocery   Sandwiches,1417 North Main Street,Jacksonville,FL,32206,(904)355-3812,azgrocerysandwiches.com,FastFood  ,1
A'amor'e NY Style Pizzeria,9700 66TH St,Pinellas Park,FL,33782,(727) 545-3181,aamorenystylepizzeria.com,Pizza ,1
A'S Giant Sandwich,6300 South Tamiami Trail,Sarasota,FL,34231,(941)924-2361,asgiantsandwich.com,FastFood ,2
A'S Giant Sandwich Shop of Arcadia,301 North Brevard Avenue,Arcadia,FL,34266,(863)494-7707,asgiantsandwichshopofarcadia.com,Sandwich Shops,4
A'S Giant Sandwich Shop of Arcadia,301 N Brevard Ave,Arcadia,FL,34266,(863) 494-7707,asgiantsandwichshopofarcadia.com,Sandwich Shops,2
A1 Catering,1024 University Boulevard North,Jacksonville,FL,32211,(904)762-3433,a1catering.com,American,2
A1A Grill,2330 North Highway A1A,Indialantic,FL,32903,(321)779-8880,a1agrill.com,Italian,3
AA Fire Equipment,480 Northeast 159th Street,Miami,FL,33162,(305)949-3691,aafireequipment.com,FastFood,2
AA Fire Equipment,480 NE 159th St,Miami,FL,33162,(305) 949-3691,aafireequipment.com,FastFood,4
Aa Imported Food   Bakery,21 Arlington Rd N Ste 4,Jacksonville,FL,32211,(904)722-9998,aaimportedfoodbakery.com,Bakeries,2
AAA Coney Island,9853 Tamiami Trail North,Naples,FL,34108,(239)593-5196,aaaconeyisland.com,American,4
AAA Sal's Pizza Parlor,910 Cape Coral Parkway East,Cape Coral,FL,33904,(239)540-7373,aaasalspizzaparlor.com,Pizza,1
Abbey Brewing Company,1115 16th St,Miami Beach,FL,33139,(305) 538-8110,abbeybrewingcompany.com,Wings,1
Abbey Dining Room,300 21st St,Miami Beach,FL,33139,(305)531-0033,abbeydiningroom.com,American,5
Abbey Road Grill   Raw Bar,10800 North Military Trail,West Palm Beach,FL,33410,(561)775-7556,abbeyroadgrillrawbar.com,Bar   Grill ,2
Abbott Station Restaurant,4447 Gall Boulevard,Zephyrhills,FL,33542,(813)783-3663,abbottstationrestaurant.com,American,2
Abby's Health Food Incorporated,14374 N Dale Mabry Hwy,Tampa,FL,33618,(813) 265-4951,abbyshealthfoodincorporated.com,American   ,2
ABC Chinese Restaurant,1919 West Hillsboro Boulevard,Deerfield Beach,FL,33442,(954)421-8720,abcchineserestaurant.com,Chinese,5
ABC Pizza,15000 State Road 54,Tampa,FL,33602,(813)973-0406,abcpizza.com,Pizza,4
ABC Pizza,1981 North Pinellas Avenue,Tarpon Springs,FL,34689,(727)938-1921,abcpizza.com,Pizza ,2
ABC Pizza,5963 Gall Boulevard,Zephyrhills,FL,33542,(813)782-9561,abcpizza.com,Pizza ,1
ABC Pizza,11000 State St,Tampa,FL,33635,(813) 973-0406,abcpizza.com,Pizza,4
ABC Pizza,2010 SE Us-19,Crystal River,FL,34429,(352) 795-1046,abcpizza.com,Pizza,5
